deviceSerialnum,temperature(°C),humidity,vpd,temperature(°F),co2,Timestamp,ppfd
80F1B2B8091C,22.2,77.1,0.61,72.0,,2026-05-22 00:20:00,
80F1B2B8091C,22.1,75.3,0.66,71.8,,2026-05-22 00:25:00,
80F1B2B8091C,22.1,76.2,0.63,71.8,,2026-05-22 00:30:00,
80F1B2B8091C,22.1,76.9,0.61,71.8,,2026-05-22 00:35:00,
80F1B2B8091C,22.0,75,0.66,71.6,,2026-05-22 00:40:00,
80F1B2B8091C,22.1,75.7,0.65,71.8,,2026-05-22 00:45:00,
80F1B2B8091C,22.0,76.5,0.62,71.6,,2026-05-22 00:50:00,
80F1B2B8091C,21.9,76.9,0.61,71.4,,2026-05-22 00:55:00,
80F1B2B8091C,21.9,74.4,0.67,71.4,,2026-05-22 01:00:00,
80F1B2B8091C,21.9,75.5,0.64,71.4,,2026-05-22 01:05:00,
80F1B2B8091C,21.9,76.2,0.63,71.4,,2026-05-22 01:10:00,
80F1B2B8091C,21.9,76.5,0.62,71.4,,2026-05-22 01:15:00,
80F1B2B8091C,21.9,76.9,0.61,71.4,,2026-05-22 01:20:00,
80F1B2B8091C,21.8,74.6,0.66,71.2,,2026-05-22 01:25:00,
80F1B2B8091C,21.8,75.4,0.64,71.2,,2026-05-22 01:30:00,
80F1B2B8091C,21.8,76,0.63,71.2,,2026-05-22 01:35:00,
80F1B2B8091C,21.8,76.5,0.61,71.2,,2026-05-22 01:40:00,
80F1B2B8091C,21.8,76.7,0.61,71.2,,2026-05-22 01:45:00,
80F1B2B8091C,21.8,76.8,0.61,71.2,,2026-05-22 01:50:00,
80F1B2B8091C,21.7,74.3,0.67,71.1,,2026-05-22 01:55:00,
80F1B2B8091C,21.7,75.2,0.64,71.1,,2026-05-22 02:00:00,
80F1B2B8091C,21.8,75.6,0.64,71.2,,2026-05-22 02:05:00,
80F1B2B8091C,21.7,76.2,0.62,71.1,,2026-05-22 02:10:00,
80F1B2B8091C,21.7,76.4,0.61,71.1,,2026-05-22 02:15:00,
80F1B2B8091C,21.8,76.5,0.61,71.2,,2026-05-22 02:20:00,
80F1B2B8091C,21.7,76.8,0.6,71.1,,2026-05-22 02:25:00,
80F1B2B8091C,21.7,77,0.6,71.1,,2026-05-22 02:30:00,
80F1B2B8091C,21.7,74.4,0.66,71.1,,2026-05-22 02:40:00,
80F1B2B8091C,21.7,75.4,0.64,71.1,,2026-05-22 02:45:00,
80F1B2B8091C,21.7,75.7,0.63,71.1,,2026-05-22 02:50:00,
80F1B2B8091C,21.7,76.1,0.62,71.1,,2026-05-22 02:55:00,
80F1B2B8091C,21.6,76.4,0.61,70.9,,2026-05-22 03:00:00,
80F1B2B8091C,21.7,76.5,0.61,71.1,,2026-05-22 03:05:00,
80F1B2B8091C,21.7,76.7,0.6,71.1,,2026-05-22 03:10:00,
80F1B2B8091C,21.6,76.9,0.6,70.9,,2026-05-22 03:15:00,
80F1B2B8091C,21.7,76.9,0.6,71.1,,2026-05-22 03:20:00,
80F1B2B8091C,21.7,77,0.6,71.1,,2026-05-22 03:25:00,
80F1B2B8091C,21.5,74.9,0.64,70.7,,2026-05-22 03:30:00,
80F1B2B8091C,21.6,75.4,0.63,70.9,,2026-05-22 03:35:00,
80F1B2B8091C,21.7,75.8,0.63,71.1,,2026-05-22 03:40:00,
80F1B2B8091C,21.6,76.2,0.61,70.9,,2026-05-22 03:45:00,
80F1B2B8091C,21.6,76.3,0.61,70.9,,2026-05-22 03:50:00,
80F1B2B8091C,21.6,76.4,0.61,70.9,,2026-05-22 03:55:00,
80F1B2B8091C,21.6,76.8,0.6,70.9,,2026-05-22 04:00:00,
80F1B2B8091C,21.6,76.8,0.6,70.9,,2026-05-22 04:05:00,
80F1B2B8091C,21.6,76.7,0.6,70.9,,2026-05-22 04:10:00,
80F1B2B8091C,21.6,77,0.59,70.9,,2026-05-22 04:15:00,
80F1B2B8091C,21.5,75,0.64,70.7,,2026-05-22 04:20:00,
80F1B2B8091C,21.6,75.3,0.64,70.9,,2026-05-22 04:25:00,
80F1B2B8091C,21.5,75.9,0.62,70.7,,2026-05-22 04:30:00,
80F1B2B8091C,21.5,76.2,0.61,70.7,,2026-05-22 04:35:00,
80F1B2B8091C,21.6,76.2,0.61,70.9,,2026-05-22 04:40:00,
80F1B2B8091C,21.5,76.5,0.6,70.7,,2026-05-22 04:45:00,
80F1B2B8091C,21.5,76.7,0.6,70.7,,2026-05-22 04:50:00,
80F1B2B8091C,21.6,76.6,0.6,70.9,,2026-05-22 04:55:00,
80F1B2B8091C,21.6,76.8,0.6,70.9,,2026-05-22 05:00:00,
80F1B2B8091C,21.5,77,0.59,70.7,,2026-05-22 05:05:00,
80F1B2B8091C,21.6,76.9,0.6,70.9,,2026-05-22 05:10:00,
80F1B2B8091C,21.5,77,0.59,70.7,,2026-05-22 05:15:00,
80F1B2B8091C,21.4,74.9,0.64,70.5,,2026-05-22 05:20:00,
80F1B2B8091C,21.5,75.4,0.63,70.7,,2026-05-22 05:25:00,
80F1B2B8091C,21.5,75.7,0.62,70.7,,2026-05-22 05:30:00,
80F1B2B8091C,21.4,76.2,0.61,70.5,,2026-05-22 05:35:00,
80F1B2B8091C,21.5,76.3,0.61,70.7,,2026-05-22 05:40:00,
80F1B2B8091C,21.5,76.4,0.61,70.7,,2026-05-22 05:45:00,
80F1B2B8091C,21.5,76.7,0.6,70.7,,2026-05-22 05:50:00,
80F1B2B8091C,21.5,76.7,0.6,70.7,,2026-05-22 05:55:00,
80F1B2B8091C,21.5,76.7,0.6,70.7,,2026-05-22 06:00:00,
80F1B2B8091C,21.5,77,0.59,70.7,,2026-05-22 06:05:00,
80F1B2B8091C,21.4,74.6,0.65,70.5,,2026-05-22 06:10:00,
80F1B2B8091C,21.5,75.2,0.64,70.7,,2026-05-22 06:15:00,
80F1B2B8091C,21.4,75.7,0.62,70.5,,2026-05-22 06:20:00,
80F1B2B8091C,21.4,76,0.61,70.5,,2026-05-22 06:25:00,
80F1B2B8091C,21.5,76.1,0.61,70.7,,2026-05-22 06:30:00,
80F1B2B8091C,21.5,76.4,0.61,70.7,,2026-05-22 06:35:00,
80F1B2B8091C,21.4,76.6,0.6,70.5,,2026-05-22 06:40:00,
80F1B2B8091C,21.5,76.6,0.6,70.7,,2026-05-22 06:45:00,
80F1B2B8091C,21.5,76.7,0.6,70.7,,2026-05-22 06:50:00,
80F1B2B8091C,21.4,77,0.59,70.5,,2026-05-22 06:55:00,
80F1B2B8091C,21.5,76.9,0.59,70.7,,2026-05-22 07:00:00,
80F1B2B8091C,21.5,76.9,0.59,70.7,,2026-05-22 07:05:00,
80F1B2B8091C,21.4,74.5,0.65,70.5,,2026-05-22 07:10:00,
80F1B2B8091C,21.4,75.3,0.63,70.5,,2026-05-22 07:15:00,
80F1B2B8091C,21.5,75.5,0.63,70.7,,2026-05-22 07:20:00,
80F1B2B8091C,21.4,76,0.61,70.5,,2026-05-22 07:25:00,
80F1B2B8091C,21.4,76.2,0.61,70.5,,2026-05-22 07:30:00,
80F1B2B8091C,21.5,76.3,0.61,70.7,,2026-05-22 07:35:00,
80F1B2B8091C,21.4,76.6,0.6,70.5,,2026-05-22 07:40:00,
80F1B2B8091C,21.4,76.7,0.59,70.5,,2026-05-22 07:45:00,
80F1B2B8091C,21.4,76.7,0.59,70.5,,2026-05-22 07:50:00,
80F1B2B8091C,21.5,76.7,0.6,70.7,,2026-05-22 07:55:00,
80F1B2B8091C,21.6,76.4,0.61,70.9,,2026-05-22 08:00:00,
80F1B2B8091C,21.8,76.1,0.62,71.2,,2026-05-22 08:05:00,
80F1B2B8091C,21.8,76.4,0.62,71.2,,2026-05-22 08:10:00,
80F1B2B8091C,21.7,76.5,0.61,71.1,,2026-05-22 08:15:00,
80F1B2B8091C,21.8,76.5,0.61,71.2,,2026-05-22 08:20:00,
80F1B2B8091C,21.7,76.6,0.61,71.1,,2026-05-22 08:25:00,
80F1B2B8091C,21.7,76.8,0.6,71.1,,2026-05-22 08:30:00,
80F1B2B8091C,21.7,76.7,0.6,71.1,,2026-05-22 08:35:00,
80F1B2B8091C,21.7,76.8,0.6,71.1,,2026-05-22 08:40:00,
80F1B2B8091C,21.7,76.9,0.6,71.1,,2026-05-22 08:45:00,
80F1B2B8091C,21.8,76.8,0.61,71.2,,2026-05-22 08:50:00,
80F1B2B8091C,21.7,76.9,0.6,71.1,,2026-05-22 08:55:00,
80F1B2B8091C,21.6,74.3,0.66,70.9,,2026-05-22 09:00:00,
80F1B2B8091C,21.7,75.1,0.65,71.1,,2026-05-22 09:05:00,
80F1B2B8091C,21.7,75.5,0.64,71.1,,2026-05-22 09:10:00,
80F1B2B8091C,21.6,76,0.62,70.9,,2026-05-22 09:15:00,
80F1B2B8091C,21.7,76.1,0.62,71.1,,2026-05-22 09:20:00,
80F1B2B8091C,21.7,76.2,0.62,71.1,,2026-05-22 09:25:00,
80F1B2B8091C,21.7,76.3,0.62,71.1,,2026-05-22 09:30:00,
80F1B2B8091C,21.7,76.4,0.61,71.1,,2026-05-22 09:35:00,
80F1B2B8091C,21.8,76.5,0.61,71.2,,2026-05-22 09:40:00,
80F1B2B8091C,21.8,76.6,0.61,71.2,,2026-05-22 09:45:00,
80F1B2B8091C,21.8,76.7,0.61,71.2,,2026-05-22 09:50:00,
80F1B2B8091C,21.8,76.7,0.61,71.2,,2026-05-22 09:55:00,
80F1B2B8091C,21.8,76.8,0.61,71.2,,2026-05-22 10:00:00,
80F1B2B8091C,21.6,74.3,0.66,70.9,,2026-05-22 10:05:00,
80F1B2B8091C,22.9,72.2,0.78,73.2,,2026-05-22 10:10:00,
80F1B2B8091C,23.7,70.8,0.86,74.7,,2026-05-22 10:15:00,
80F1B2B8091C,24.0,70.5,0.88,75.2,,2026-05-22 10:20:00,
80F1B2B8091C,24.3,70.3,0.9,75.7,,2026-05-22 10:25:00,
80F1B2B8091C,24.5,70.2,0.92,76.1,,2026-05-22 10:30:00,
80F1B2B8091C,24.5,70.5,0.91,76.1,,2026-05-22 10:35:00,
80F1B2B8091C,24.6,70.7,0.91,76.3,,2026-05-22 10:40:00,
80F1B2B8091C,24.6,70.7,0.91,76.3,,2026-05-22 10:45:00,
80F1B2B8091C,24.7,71,0.9,76.5,,2026-05-22 10:50:00,
80F1B2B8091C,24.6,71.2,0.89,76.3,,2026-05-22 10:55:00,
80F1B2B8091C,24.8,71,0.91,76.6,,2026-05-22 11:00:00,
80F1B2B8091C,24.7,71.3,0.89,76.5,,2026-05-22 11:05:00,
80F1B2B8091C,24.7,71.5,0.89,76.5,,2026-05-22 11:10:00,
80F1B2B8091C,24.8,71.5,0.89,76.6,,2026-05-22 11:15:00,
80F1B2B8091C,24.9,71.4,0.9,76.8,,2026-05-22 11:20:00,
80F1B2B8091C,24.8,71.6,0.89,76.6,,2026-05-22 11:25:00,
80F1B2B8091C,24.8,71.8,0.88,76.6,,2026-05-22 11:30:00,
80F1B2B8091C,24.9,71.7,0.89,76.8,,2026-05-22 11:35:00,
80F1B2B8091C,24.9,71.8,0.89,76.8,,2026-05-22 11:40:00,
80F1B2B8091C,24.9,71.8,0.89,76.8,,2026-05-22 11:45:00,
80F1B2B8091C,24.9,71.8,0.89,76.8,,2026-05-22 11:50:00,
80F1B2B8091C,24.9,72,0.88,76.8,,2026-05-22 11:55:00,
80F1B2B8091C,24.8,72.2,0.87,76.6,,2026-05-22 12:00:00,
80F1B2B8091C,24.8,72.4,0.86,76.6,,2026-05-22 12:05:00,
80F1B2B8091C,24.7,72.6,0.85,76.5,,2026-05-22 12:10:00,
80F1B2B8091C,24.6,72.7,0.84,76.3,,2026-05-22 12:15:00,
80F1B2B8091C,24.6,72.8,0.84,76.3,,2026-05-22 12:20:00,
80F1B2B8091C,24.7,72.7,0.85,76.5,,2026-05-22 12:25:00,
80F1B2B8091C,24.7,72.8,0.85,76.5,,2026-05-22 12:30:00,
80F1B2B8091C,24.7,72.9,0.84,76.5,,2026-05-22 12:35:00,
80F1B2B8091C,24.7,72.8,0.85,76.5,,2026-05-22 12:40:00,
80F1B2B8091C,24.7,72.9,0.84,76.5,,2026-05-22 12:45:00,
80F1B2B8091C,24.7,72.9,0.84,76.5,,2026-05-22 12:50:00,
80F1B2B8091C,24.7,73.1,0.84,76.5,,2026-05-22 12:55:00,
80F1B2B8091C,24.7,71.5,0.89,76.5,,2026-05-22 13:00:00,
80F1B2B8091C,24.7,72,0.87,76.5,,2026-05-22 13:05:00,
80F1B2B8091C,24.7,72.1,0.87,76.5,,2026-05-22 13:10:00,
80F1B2B8091C,24.7,72.4,0.86,76.5,,2026-05-22 13:15:00,
80F1B2B8091C,24.8,72.4,0.86,76.6,,2026-05-22 13:20:00,
80F1B2B8091C,24.8,72.5,0.86,76.6,,2026-05-22 13:25:00,
80F1B2B8091C,24.7,72.7,0.85,76.5,,2026-05-22 13:30:00,
80F1B2B8091C,24.7,72.8,0.85,76.5,,2026-05-22 13:35:00,
80F1B2B8091C,24.7,72.9,0.84,76.5,,2026-05-22 13:40:00,
80F1B2B8091C,24.6,71.4,0.88,76.3,,2026-05-22 13:45:00,
80F1B2B8091C,24.7,71.8,0.88,76.5,,2026-05-22 13:50:00,
80F1B2B8091C,24.6,72.3,0.86,76.3,,2026-05-22 13:55:00,
80F1B2B8091C,24.6,72.5,0.85,76.3,,2026-05-22 14:00:00,
80F1B2B8091C,24.7,72.7,0.85,76.5,,2026-05-22 14:05:00,
80F1B2B8091C,24.7,72.6,0.85,76.5,,2026-05-22 14:10:00,
80F1B2B8091C,24.8,72.6,0.86,76.6,,2026-05-22 14:15:00,
80F1B2B8091C,24.9,72.5,0.87,76.8,,2026-05-22 14:20:00,
80F1B2B8091C,25.0,72.4,0.87,77.0,,2026-05-22 14:25:00,
80F1B2B8091C,25.1,72.4,0.88,77.2,,2026-05-22 14:30:00,
80F1B2B8091C,25.1,72.3,0.88,77.2,,2026-05-22 14:35:00,
80F1B2B8091C,25.1,72.3,0.88,77.2,,2026-05-22 14:40:00,
80F1B2B8091C,25.2,72.3,0.89,77.4,,2026-05-22 14:45:00,
80F1B2B8091C,25.3,72.1,0.9,77.5,,2026-05-22 14:50:00,
80F1B2B8091C,25.2,72.2,0.89,77.4,,2026-05-22 14:55:00,
80F1B2B8091C,25.1,72.5,0.88,77.2,,2026-05-22 15:00:00,
80F1B2B8091C,25.0,72.8,0.86,77.0,,2026-05-22 15:05:00,
80F1B2B8091C,24.8,71.3,0.9,76.6,,2026-05-22 15:10:00,
80F1B2B8091C,24.8,72,0.88,76.6,,2026-05-22 15:15:00,
80F1B2B8091C,24.8,72.4,0.86,76.6,,2026-05-22 15:20:00,
80F1B2B8091C,24.8,72.5,0.86,76.6,,2026-05-22 15:25:00,
80F1B2B8091C,24.8,72.6,0.86,76.6,,2026-05-22 15:30:00,
80F1B2B8091C,24.9,72.6,0.86,76.8,,2026-05-22 15:35:00,
80F1B2B8091C,25.0,72.6,0.87,77.0,,2026-05-22 15:40:00,
80F1B2B8091C,25.0,72.4,0.87,77.0,,2026-05-22 15:45:00,
80F1B2B8091C,25.1,72.4,0.88,77.2,,2026-05-22 15:50:00,
80F1B2B8091C,25.1,72.5,0.88,77.2,,2026-05-22 15:55:00,
80F1B2B8091C,25.2,72.4,0.88,77.4,,2026-05-22 16:00:00,
80F1B2B8091C,25.2,72.5,0.88,77.4,,2026-05-22 16:05:00,
80F1B2B8091C,25.1,72.8,0.87,77.2,,2026-05-22 16:10:00,
80F1B2B8091C,25.1,72.7,0.87,77.2,,2026-05-22 16:15:00,
80F1B2B8091C,25.1,72.7,0.87,77.2,,2026-05-22 16:20:00,
80F1B2B8091C,25.2,72.7,0.88,77.4,,2026-05-22 16:25:00,
80F1B2B8091C,25.3,72.5,0.89,77.5,,2026-05-22 16:30:00,
80F1B2B8091C,25.4,72.3,0.9,77.7,,2026-05-22 16:35:00,
80F1B2B8091C,25.4,72.4,0.9,77.7,,2026-05-22 16:45:00,
80F1B2B8091C,25.5,72.2,0.91,77.9,,2026-05-22 16:50:00,
80F1B2B8091C,25.5,72.2,0.91,77.9,,2026-05-22 16:55:00,
80F1B2B8091C,25.4,72.4,0.9,77.7,,2026-05-22 17:00:00,
80F1B2B8091C,25.5,72.2,0.91,77.9,,2026-05-22 17:05:00,
80F1B2B8091C,25.6,72.1,0.92,78.1,,2026-05-22 17:10:00,
80F1B2B8091C,25.5,72.4,0.9,77.9,,2026-05-22 17:15:00,
80F1B2B8091C,25.3,72.7,0.88,77.5,,2026-05-22 17:20:00,
80F1B2B8091C,25.3,72.7,0.88,77.5,,2026-05-22 17:25:00,
80F1B2B8091C,25.2,72.8,0.87,77.4,,2026-05-22 17:30:00,
80F1B2B8091C,25.2,72.9,0.87,77.4,,2026-05-22 17:35:00,
80F1B2B8091C,25.0,71.3,0.91,77.0,,2026-05-22 17:40:00,
80F1B2B8091C,24.9,71.8,0.89,76.8,,2026-05-22 17:45:00,
80F1B2B8091C,24.9,72.1,0.88,76.8,,2026-05-22 17:50:00,
80F1B2B8091C,24.9,72.2,0.88,76.8,,2026-05-22 17:55:00,
80F1B2B8091C,25.0,72.2,0.88,77.0,,2026-05-22 18:00:00,
80F1B2B8091C,24.9,72.3,0.87,76.8,,2026-05-22 18:05:00,
80F1B2B8091C,24.9,72.3,0.87,76.8,,2026-05-22 18:10:00,
80F1B2B8091C,24.9,72.3,0.87,76.8,,2026-05-22 18:15:00,
80F1B2B8091C,24.9,72.3,0.87,76.8,,2026-05-22 18:20:00,
80F1B2B8091C,24.8,72.3,0.87,76.6,,2026-05-22 18:25:00,
80F1B2B8091C,24.8,72.4,0.86,76.6,,2026-05-22 18:30:00,
80F1B2B8091C,24.8,72.3,0.87,76.6,,2026-05-22 18:35:00,
80F1B2B8091C,24.8,72.2,0.87,76.6,,2026-05-22 18:40:00,
80F1B2B8091C,24.8,72.2,0.87,76.6,,2026-05-22 18:45:00,
80F1B2B8091C,24.8,72.2,0.87,76.6,,2026-05-22 18:50:00,
80F1B2B8091C,24.8,72.1,0.87,76.6,,2026-05-22 18:55:00,
80F1B2B8091C,24.8,72,0.88,76.6,,2026-05-22 19:00:00,
80F1B2B8091C,24.6,72.2,0.86,76.3,,2026-05-22 19:05:00,
80F1B2B8091C,24.5,72.5,0.85,76.1,,2026-05-22 19:10:00,
80F1B2B8091C,24.5,72.4,0.85,76.1,,2026-05-22 19:15:00,
80F1B2B8091C,24.6,72.3,0.86,76.3,,2026-05-22 19:20:00,
80F1B2B8091C,24.5,72.3,0.85,76.1,,2026-05-22 19:25:00,
80F1B2B8091C,24.5,72.2,0.85,76.1,,2026-05-22 19:30:00,
80F1B2B8091C,24.5,72.1,0.86,76.1,,2026-05-22 19:35:00,
80F1B2B8091C,24.4,72.3,0.85,75.9,,2026-05-22 19:40:00,
80F1B2B8091C,24.5,72.1,0.86,76.1,,2026-05-22 19:45:00,
80F1B2B8091C,24.4,72.2,0.85,75.9,,2026-05-22 19:50:00,
80F1B2B8091C,24.5,72.1,0.86,76.1,,2026-05-22 19:55:00,
80F1B2B8091C,24.5,72,0.86,76.1,,2026-05-22 20:00:00,
80F1B2B8091C,24.4,72.2,0.85,75.9,,2026-05-22 20:05:00,
80F1B2B8091C,24.5,71.9,0.86,76.1,,2026-05-22 20:10:00,
80F1B2B8091C,24.4,72,0.86,75.9,,2026-05-22 20:15:00,
80F1B2B8091C,24.4,72,0.86,75.9,,2026-05-22 20:20:00,
80F1B2B8091C,24.4,72,0.86,75.9,,2026-05-22 20:25:00,
80F1B2B8091C,24.3,72,0.85,75.7,,2026-05-22 20:30:00,
80F1B2B8091C,24.4,71.7,0.86,75.9,,2026-05-22 20:35:00,
80F1B2B8091C,24.3,71.9,0.85,75.7,,2026-05-22 20:40:00,
80F1B2B8091C,24.3,71.8,0.86,75.7,,2026-05-22 20:45:00,
80F1B2B8091C,24.4,71.6,0.87,75.9,,2026-05-22 20:50:00,
80F1B2B8091C,24.4,71.7,0.86,75.9,,2026-05-22 20:55:00,
80F1B2B8091C,24.6,71.2,0.89,76.3,,2026-05-22 21:00:00,
80F1B2B8091C,24.6,71.4,0.88,76.3,,2026-05-22 21:05:00,
80F1B2B8091C,24.7,71.2,0.9,76.5,,2026-05-22 21:10:00,
80F1B2B8091C,24.8,71.2,0.9,76.6,,2026-05-22 21:15:00,
80F1B2B8091C,24.7,71.5,0.89,76.5,,2026-05-22 21:20:00,
80F1B2B8091C,24.8,71.2,0.9,76.6,,2026-05-22 21:25:00,
80F1B2B8091C,24.7,71.6,0.88,76.5,,2026-05-22 21:30:00,
80F1B2B8091C,24.6,71.8,0.87,76.3,,2026-05-22 21:35:00,
80F1B2B8091C,24.6,71.7,0.88,76.3,,2026-05-22 21:40:00,
80F1B2B8091C,24.5,71.9,0.86,76.1,,2026-05-22 21:45:00,
80F1B2B8091C,24.5,71.7,0.87,76.1,,2026-05-22 21:50:00,
80F1B2B8091C,24.4,71.9,0.86,75.9,,2026-05-22 21:55:00,
80F1B2B8091C,24.5,71.8,0.87,76.1,,2026-05-22 22:00:00,
80F1B2B8091C,24.6,71.6,0.88,76.3,,2026-05-22 22:05:00,
80F1B2B8091C,24.6,71.6,0.88,76.3,,2026-05-22 22:10:00,
80F1B2B8091C,24.7,71.4,0.89,76.5,,2026-05-22 22:15:00,
80F1B2B8091C,24.7,71.6,0.88,76.5,,2026-05-22 22:20:00,
80F1B2B8091C,24.7,71.6,0.88,76.5,,2026-05-22 22:25:00,
80F1B2B8091C,24.8,71.5,0.89,76.6,,2026-05-22 22:30:00,
80F1B2B8091C,24.8,71.6,0.89,76.6,,2026-05-22 22:35:00,
80F1B2B8091C,24.8,71.5,0.89,76.6,,2026-05-22 22:40:00,
80F1B2B8091C,24.8,71.6,0.89,76.6,,2026-05-22 22:45:00,
80F1B2B8091C,24.8,71.7,0.89,76.6,,2026-05-22 22:50:00,
80F1B2B8091C,24.9,71.6,0.89,76.8,,2026-05-22 22:55:00,
80F1B2B8091C,24.9,71.6,0.89,76.8,,2026-05-22 23:00:00,
80F1B2B8091C,25.0,71.4,0.91,77.0,,2026-05-22 23:05:00,
80F1B2B8091C,24.9,71.7,0.89,76.8,,2026-05-22 23:10:00,
80F1B2B8091C,24.9,71.8,0.89,76.8,,2026-05-22 23:15:00,
80F1B2B8091C,24.9,71.7,0.89,76.8,,2026-05-22 23:20:00,
80F1B2B8091C,24.9,71.8,0.89,76.8,,2026-05-22 23:25:00,
80F1B2B8091C,25.0,71.6,0.9,77.0,,2026-05-22 23:30:00,
80F1B2B8091C,24.9,71.9,0.88,76.8,,2026-05-22 23:35:00,
80F1B2B8091C,24.9,71.9,0.88,76.8,,2026-05-22 23:40:00,
80F1B2B8091C,25.0,71.8,0.89,77.0,,2026-05-22 23:45:00,
80F1B2B8091C,24.9,72.1,0.88,76.8,,2026-05-22 23:50:00,
80F1B2B8091C,25.0,72,0.89,77.0,,2026-05-22 23:55:00,
80F1B2B8091C,25.0,72,0.89,77.0,,2026-05-23 00:00:00,
80F1B2B8091C,24.9,72.1,0.88,76.8,,2026-05-23 00:05:00,
80F1B2B8091C,25.0,72,0.89,77.0,,2026-05-23 00:10:00,
80F1B2B8091C,24.9,72.2,0.88,76.8,,2026-05-23 00:15:00,
80F1B2B8091C,25.0,72,0.89,77.0,,2026-05-23 00:20:00,
80F1B2B8091C,24.9,72.1,0.88,76.8,,2026-05-23 00:25:00,
80F1B2B8091C,24.9,72.2,0.88,76.8,,2026-05-23 00:30:00,
80F1B2B8091C,25.0,72.1,0.88,77.0,,2026-05-23 00:35:00,
80F1B2B8091C,24.9,72.3,0.87,76.8,,2026-05-23 00:40:00,
80F1B2B8091C,25.0,72.1,0.88,77.0,,2026-05-23 00:45:00,
80F1B2B8091C,25.0,72.2,0.88,77.0,,2026-05-23 00:50:00,
80F1B2B8091C,25.0,72.2,0.88,77.0,,2026-05-23 00:55:00,
80F1B2B8091C,25.1,72.1,0.89,77.2,,2026-05-23 01:00:00,
80F1B2B8091C,25.0,72.3,0.88,77.0,,2026-05-23 01:05:00,
80F1B2B8091C,25.0,72.2,0.88,77.0,,2026-05-23 01:10:00,
80F1B2B8091C,25.0,72.2,0.88,77.0,,2026-05-23 01:15:00,
80F1B2B8091C,24.9,72.5,0.87,76.8,,2026-05-23 01:20:00,
80F1B2B8091C,25.0,72.3,0.88,77.0,,2026-05-23 01:25:00,
80F1B2B8091C,25.0,72.4,0.87,77.0,,2026-05-23 01:30:00,
80F1B2B8091C,25.0,72.4,0.87,77.0,,2026-05-23 01:35:00,
80F1B2B8091C,25.0,72.3,0.88,77.0,,2026-05-23 01:40:00,
80F1B2B8091C,25.0,72.5,0.87,77.0,,2026-05-23 01:45:00,
80F1B2B8091C,25.0,72.5,0.87,77.0,,2026-05-23 01:50:00,
80F1B2B8091C,25.0,72.4,0.87,77.0,,2026-05-23 01:55:00,
80F1B2B8091C,25.0,72.5,0.87,77.0,,2026-05-23 02:00:00,
80F1B2B8091C,25.0,72.4,0.87,77.0,,2026-05-23 02:05:00,
80F1B2B8091C,25.0,72.5,0.87,77.0,,2026-05-23 02:10:00,
80F1B2B8091C,24.9,72.8,0.86,76.8,,2026-05-23 02:15:00,
80F1B2B8091C,25.0,72.6,0.87,77.0,,2026-05-23 02:20:00,
80F1B2B8091C,24.9,72.6,0.86,76.8,,2026-05-23 02:25:00,
80F1B2B8091C,24.9,72.7,0.86,76.8,,2026-05-23 02:30:00,
80F1B2B8091C,25.0,72.6,0.87,77.0,,2026-05-23 02:35:00,
80F1B2B8091C,24.9,72.7,0.86,76.8,,2026-05-23 02:40:00,
80F1B2B8091C,24.8,72.8,0.85,76.6,,2026-05-23 02:45:00,
80F1B2B8091C,24.9,72.7,0.86,76.8,,2026-05-23 02:50:00,
80F1B2B8091C,24.9,72.8,0.86,76.8,,2026-05-23 02:55:00,
80F1B2B8091C,24.9,72.8,0.86,76.8,,2026-05-23 03:00:00,
80F1B2B8091C,24.9,72.7,0.86,76.8,,2026-05-23 03:05:00,
80F1B2B8091C,24.9,72.8,0.86,76.8,,2026-05-23 03:10:00,
80F1B2B8091C,24.9,72.8,0.86,76.8,,2026-05-23 03:15:00,
80F1B2B8091C,24.9,72.8,0.86,76.8,,2026-05-23 03:20:00,
80F1B2B8091C,24.8,72.9,0.85,76.6,,2026-05-23 03:25:00,
80F1B2B8091C,24.9,72.7,0.86,76.8,,2026-05-23 03:30:00,
80F1B2B8091C,24.9,72.7,0.86,76.8,,2026-05-23 03:35:00,
80F1B2B8091C,24.9,72.8,0.86,76.8,,2026-05-23 03:40:00,
80F1B2B8091C,24.9,72.7,0.86,76.8,,2026-05-23 03:45:00,
80F1B2B8091C,24.9,72.8,0.86,76.8,,2026-05-23 03:50:00,
80F1B2B8091C,24.8,72.9,0.85,76.6,,2026-05-23 03:55:00,
80F1B2B8091C,24.9,72.7,0.86,76.8,,2026-05-23 04:00:00,
80F1B2B8091C,24.8,72.9,0.85,76.6,,2026-05-23 04:05:00,
80F1B2B8091C,24.8,72.8,0.85,76.6,,2026-05-23 04:10:00,
80F1B2B8091C,24.9,72.7,0.86,76.8,,2026-05-23 04:15:00,
80F1B2B8091C,24.8,72.8,0.85,76.6,,2026-05-23 04:20:00,
80F1B2B8091C,24.8,72.9,0.85,76.6,,2026-05-23 04:25:00,
80F1B2B8091C,24.9,72.8,0.86,76.8,,2026-05-23 04:30:00,
80F1B2B8091C,24.8,72.9,0.85,76.6,,2026-05-23 04:35:00,
80F1B2B8091C,24.8,72.8,0.85,76.6,,2026-05-23 04:40:00,
80F1B2B8091C,24.8,72.9,0.85,76.6,,2026-05-23 04:45:00,
80F1B2B8091C,24.8,73,0.85,76.6,,2026-05-23 04:50:00,
