deviceSerialnum,temperature(°C),humidity,vpd,temperature(°F),co2,Timestamp,ppfd
80F1B2B8091C,22.7,61,1.08,72.9,827,2026-06-09 10:35:00,666
80F1B2B8091C,22.8,61.2,1.08,73.0,832,2026-06-09 10:40:00,666
80F1B2B8091C,22.9,61.6,1.07,73.2,834,2026-06-09 10:45:00,667
80F1B2B8091C,23.0,61.6,1.08,73.4,823,2026-06-09 10:50:00,667
80F1B2B8091C,23.1,62,1.07,73.6,843,2026-06-09 10:55:00,667
80F1B2B8091C,23.2,62,1.08,73.8,850,2026-06-09 11:00:00,668
80F1B2B8091C,23.3,60.7,1.12,73.9,851,2026-06-09 11:05:00,666
80F1B2B8091C,23.4,60.9,1.13,74.1,839,2026-06-09 11:10:00,667
80F1B2B8091C,23.4,60.9,1.13,74.1,855,2026-06-09 11:15:00,667
80F1B2B8091C,23.5,61,1.13,74.3,843,2026-06-09 11:20:00,666
80F1B2B8091C,23.6,61.2,1.13,74.5,834,2026-06-09 11:25:00,668
80F1B2B8091C,23.6,61.2,1.13,74.5,842,2026-06-09 11:30:00,666
80F1B2B8091C,23.7,61.4,1.13,74.7,845,2026-06-09 11:35:00,667
80F1B2B8091C,23.8,61.4,1.14,74.8,833,2026-06-09 11:40:00,667
80F1B2B8091C,23.8,61.5,1.14,74.8,843,2026-06-09 11:45:00,668
80F1B2B8091C,23.9,61.5,1.14,75.0,845,2026-06-09 11:50:00,667
80F1B2B8091C,23.9,61.2,1.15,75.0,855,2026-06-09 11:55:00,667
80F1B2B8091C,23.8,60.8,1.16,74.8,840,2026-06-09 12:00:00,666
80F1B2B8091C,23.7,60.6,1.15,74.7,853,2026-06-09 12:05:00,667
80F1B2B8091C,23.6,60.4,1.15,74.5,845,2026-06-09 12:10:00,666
80F1B2B8091C,23.5,60.3,1.15,74.3,858,2026-06-09 12:15:00,667
80F1B2B8091C,23.5,60.2,1.15,74.3,841,2026-06-09 12:20:00,666
80F1B2B8091C,23.4,60,1.15,74.1,860,2026-06-09 12:25:00,667
80F1B2B8091C,23.3,59.9,1.15,73.9,854,2026-06-09 12:30:00,667
80F1B2B8091C,23.3,60,1.14,73.9,843,2026-06-09 12:35:00,666
80F1B2B8091C,23.3,59.9,1.15,73.9,845,2026-06-09 12:40:00,668
80F1B2B8091C,23.3,61.2,1.11,73.9,831,2026-06-09 12:45:00,657
80F1B2B8091C,23.3,61.3,1.11,73.9,826,2026-06-09 12:50:00,656
80F1B2B8091C,23.3,61.3,1.11,73.9,815,2026-06-09 12:55:00,656
80F1B2B8091C,23.3,61.3,1.11,73.9,804,2026-06-09 13:00:00,656
80F1B2B8091C,23.3,61.2,1.11,73.9,800,2026-06-09 13:05:00,656
80F1B2B8091C,23.3,61.4,1.1,73.9,798,2026-06-09 13:10:00,656
80F1B2B8091C,23.2,61.4,1.1,73.8,786,2026-06-09 13:15:00,656
80F1B2B8091C,23.2,61.4,1.1,73.8,762,2026-06-09 13:20:00,656
80F1B2B8091C,23.2,61.5,1.09,73.8,769,2026-06-09 13:25:00,656
80F1B2B8091C,23.2,61.5,1.09,73.8,754,2026-06-09 13:30:00,656
80F1B2B8091C,23.2,61.7,1.09,73.8,754,2026-06-09 13:35:00,655
80F1B2B8091C,23.2,61.8,1.09,73.8,739,2026-06-09 13:40:00,656
80F1B2B8091C,23.2,61.8,1.09,73.8,732,2026-06-09 13:45:00,655
80F1B2B8091C,23.2,62,1.08,73.8,730,2026-06-09 13:50:00,656
80F1B2B8091C,23.2,62.3,1.07,73.8,703,2026-06-09 13:55:00,655
80F1B2B8091C,23.2,62.3,1.07,73.8,702,2026-06-09 14:00:00,656
80F1B2B8091C,23.2,62.1,1.08,73.8,688,2026-06-09 14:05:00,655
80F1B2B8091C,23.2,62.1,1.08,73.8,695,2026-06-09 14:10:00,656
80F1B2B8091C,23.2,62.2,1.07,73.8,693,2026-06-09 14:15:00,655
80F1B2B8091C,23.2,62.2,1.07,73.8,700,2026-06-09 14:20:00,656
80F1B2B8091C,23.2,62.1,1.08,73.8,698,2026-06-09 14:25:00,656
80F1B2B8091C,23.2,62.1,1.08,73.8,703,2026-06-09 14:30:00,655
80F1B2B8091C,23.2,62.4,1.07,73.8,698,2026-06-09 14:35:00,656
80F1B2B8091C,23.2,62.2,1.07,73.8,705,2026-06-09 14:40:00,656
80F1B2B8091C,23.2,62.4,1.07,73.8,697,2026-06-09 14:45:00,655
80F1B2B8091C,23.4,67.9,0.92,74.1,703,2026-06-09 14:50:00,691
80F1B2B8091C,23.3,61.5,1.1,73.9,691,2026-06-09 14:55:00,713
80F1B2B8091C,23.1,60.7,1.11,73.6,714,2026-06-09 15:00:00,713
80F1B2B8091C,23.0,60.8,1.1,73.4,709,2026-06-09 15:05:00,715
80F1B2B8091C,22.9,60.8,1.09,73.2,728,2026-06-09 15:10:00,714
80F1B2B8091C,22.9,61.1,1.09,73.2,735,2026-06-09 15:15:00,713
80F1B2B8091C,22.9,61.3,1.08,73.2,744,2026-06-09 15:20:00,713
80F1B2B8091C,22.9,61.5,1.08,73.2,757,2026-06-09 15:25:00,712
80F1B2B8091C,22.9,61.4,1.08,73.2,759,2026-06-09 15:30:00,713
80F1B2B8091C,23.0,61.5,1.08,73.4,734,2026-06-09 15:35:00,712
80F1B2B8091C,23.0,61.8,1.07,73.4,741,2026-06-09 15:40:00,712
80F1B2B8091C,23.0,61.8,1.07,73.4,763,2026-06-09 15:45:00,711
80F1B2B8091C,23.0,61.5,1.08,73.4,759,2026-06-09 15:50:00,712
80F1B2B8091C,23.1,61.7,1.08,73.6,744,2026-06-09 15:55:00,711
80F1B2B8091C,23.1,61.7,1.08,73.6,742,2026-06-09 16:00:00,711
80F1B2B8091C,23.0,62,1.07,73.4,754,2026-06-09 16:05:00,655
80F1B2B8091C,22.9,62.2,1.06,73.2,744,2026-06-09 16:10:00,601
80F1B2B8091C,22.8,62.4,1.04,73.0,736,2026-06-09 16:15:00,546
80F1B2B8091C,22.6,62.9,1.02,72.7,751,2026-06-09 16:20:00,492
80F1B2B8091C,22.5,63.1,1.01,72.5,751,2026-06-09 16:25:00,418
80F1B2B8091C,22.2,63.6,0.97,72.0,750,2026-06-09 16:30:00,362
80F1B2B8091C,22.0,64,0.95,71.6,761,2026-06-09 16:35:00,305
80F1B2B8091C,21.8,64.4,0.93,71.2,768,2026-06-09 16:40:00,232
80F1B2B8091C,21.6,64.7,0.91,70.9,774,2026-06-09 16:45:00,195
80F1B2B8091C,21.4,65.5,0.88,70.5,792,2026-06-09 16:50:00,195
80F1B2B8091C,21.3,65.8,0.87,70.3,789,2026-06-09 16:55:00,195
80F1B2B8091C,21.3,66,0.86,70.3,782,2026-06-09 17:00:00,195
80F1B2B8091C,20.9,66.9,0.82,69.6,789,2026-06-09 17:05:00,0
80F1B2B8091C,20.8,67.3,0.8,69.4,795,2026-06-09 17:10:00,0
80F1B2B8091C,20.6,67.7,0.78,69.1,783,2026-06-09 17:15:00,0
80F1B2B8091C,20.6,67.8,0.78,69.1,802,2026-06-09 17:20:00,0
80F1B2B8091C,20.5,68.4,0.76,68.9,783,2026-06-09 17:25:00,0
80F1B2B8091C,20.6,69.3,0.74,69.1,800,2026-06-09 17:30:00,0
80F1B2B8091C,20.5,68.5,0.76,68.9,784,2026-06-09 17:35:00,0
80F1B2B8091C,20.5,70,0.72,68.9,773,2026-06-09 17:40:00,0
80F1B2B8091C,20.5,68.9,0.75,68.9,794,2026-06-09 17:45:00,0
80F1B2B8091C,20.4,68.3,0.76,68.7,782,2026-06-09 17:50:00,0
80F1B2B8091C,20.4,68.4,0.76,68.7,797,2026-06-09 17:55:00,0
80F1B2B8091C,20.3,68.4,0.75,68.5,807,2026-06-09 18:00:00,0
80F1B2B8091C,20.3,68.5,0.75,68.5,801,2026-06-09 18:05:00,0
80F1B2B8091C,20.3,68.5,0.75,68.5,799,2026-06-09 18:10:00,0
80F1B2B8091C,20.3,68.6,0.75,68.5,809,2026-06-09 18:15:00,0
80F1B2B8091C,20.3,68.7,0.75,68.5,816,2026-06-09 18:20:00,0
80F1B2B8091C,20.3,69,0.74,68.5,818,2026-06-09 18:25:00,0
80F1B2B8091C,20.3,68.9,0.74,68.5,832,2026-06-09 18:30:00,0
80F1B2B8091C,20.3,68.5,0.75,68.5,826,2026-06-09 18:35:00,0
80F1B2B8091C,20.3,68.6,0.75,68.5,828,2026-06-09 18:40:00,0
80F1B2B8091C,20.2,68.7,0.74,68.4,804,2026-06-09 18:45:00,0
80F1B2B8091C,20.2,68.8,0.74,68.4,813,2026-06-09 18:50:00,0
80F1B2B8091C,20.2,68.5,0.75,68.4,809,2026-06-09 18:55:00,0
80F1B2B8091C,20.2,68.7,0.74,68.4,793,2026-06-09 19:00:00,0
80F1B2B8091C,20.2,68.9,0.74,68.4,800,2026-06-09 19:05:00,0
80F1B2B8091C,20.2,69,0.73,68.4,794,2026-06-09 19:10:00,0
80F1B2B8091C,20.2,68.9,0.74,68.4,780,2026-06-09 19:15:00,0
80F1B2B8091C,20.2,68.7,0.74,68.4,773,2026-06-09 19:20:00,0
80F1B2B8091C,20.2,68.6,0.74,68.4,787,2026-06-09 19:25:00,0
80F1B2B8091C,20.2,68.8,0.74,68.4,771,2026-06-09 19:30:00,0
80F1B2B8091C,20.3,68.6,0.75,68.5,764,2026-06-09 19:35:00,0
80F1B2B8091C,20.2,68.6,0.74,68.4,761,2026-06-09 19:40:00,0
80F1B2B8091C,20.2,68.4,0.75,68.4,768,2026-06-09 19:45:00,0
80F1B2B8091C,20.2,68.5,0.75,68.4,758,2026-06-09 19:50:00,0
80F1B2B8091C,20.3,68.5,0.75,68.5,748,2026-06-09 19:55:00,0
80F1B2B8091C,20.2,68.6,0.74,68.4,729,2026-06-09 20:00:00,0
80F1B2B8091C,20.2,68.4,0.75,68.4,739,2026-06-09 20:05:00,0
80F1B2B8091C,20.2,68.4,0.75,68.4,729,2026-06-09 20:10:00,0
80F1B2B8091C,20.2,68.4,0.75,68.4,728,2026-06-09 20:15:00,0
80F1B2B8091C,20.2,68.6,0.74,68.4,728,2026-06-09 20:20:00,0
80F1B2B8091C,20.2,68.6,0.74,68.4,751,2026-06-09 20:25:00,0
80F1B2B8091C,20.2,68.6,0.74,68.4,733,2026-06-09 20:30:00,0
80F1B2B8091C,20.2,68.5,0.75,68.4,738,2026-06-09 20:35:00,0
80F1B2B8091C,20.2,68.5,0.75,68.4,756,2026-06-09 20:40:00,0
80F1B2B8091C,20.2,68.3,0.75,68.4,747,2026-06-09 20:45:00,0
80F1B2B8091C,20.2,68.3,0.75,68.4,743,2026-06-09 20:50:00,0
80F1B2B8091C,20.2,68.3,0.75,68.4,745,2026-06-09 20:55:00,0
80F1B2B8091C,20.2,68.3,0.75,68.4,732,2026-06-09 21:00:00,0
80F1B2B8091C,20.5,67.5,0.78,68.9,725,2026-06-09 21:05:00,202
80F1B2B8091C,20.6,66.9,0.8,69.1,726,2026-06-09 21:10:00,202
80F1B2B8091C,20.7,66.6,0.82,69.3,740,2026-06-09 21:15:00,202
80F1B2B8091C,20.7,66.4,0.82,69.3,731,2026-06-09 21:20:00,221
80F1B2B8091C,21.0,65.6,0.86,69.8,728,2026-06-09 21:30:00,337
80F1B2B8091C,21.1,65.1,0.87,70.0,726,2026-06-09 21:35:00,394
80F1B2B8091C,21.5,65.7,0.88,70.7,728,2026-06-09 21:40:00,457
80F1B2B8091C,22.0,68.5,0.83,71.6,717,2026-06-09 21:45:00,522
80F1B2B8091C,22.2,66.2,0.9,72.0,724,2026-06-09 21:50:00,557
80F1B2B8091C,22.5,68.3,0.86,72.5,726,2026-06-09 21:55:00,644
80F1B2B8091C,22.7,65.5,0.95,72.9,717,2026-06-09 22:00:00,679
80F1B2B8091C,23.0,67.8,0.9,73.4,725,2026-06-09 22:05:00,677
80F1B2B8091C,23.1,65.5,0.98,73.6,726,2026-06-09 22:10:00,679
80F1B2B8091C,23.3,67.6,0.93,73.9,726,2026-06-09 22:15:00,676
80F1B2B8091C,23.4,65.3,1,74.1,728,2026-06-09 22:20:00,680
80F1B2B8091C,23.5,68.2,0.92,74.3,746,2026-06-09 22:25:00,682
80F1B2B8091C,23.6,65.2,1.01,74.5,753,2026-06-09 22:30:00,682
80F1B2B8091C,23.6,68.1,0.93,74.5,748,2026-06-09 22:35:00,676
80F1B2B8091C,23.6,65.6,1,74.5,736,2026-06-09 22:40:00,676
80F1B2B8091C,23.7,67.4,0.96,74.7,740,2026-06-09 22:45:00,729
80F1B2B8091C,23.8,66.8,0.98,74.8,742,2026-06-09 22:50:00,676
80F1B2B8091C,23.8,64.5,1.05,74.8,736,2026-06-09 22:55:00,673
80F1B2B8091C,23.9,67.8,0.96,75.0,751,2026-06-09 23:00:00,676
80F1B2B8091C,23.9,66,1.01,75.0,753,2026-06-09 23:05:00,677
80F1B2B8091C,24.0,67.6,0.97,75.2,742,2026-06-09 23:10:00,727
80F1B2B8091C,24.0,66.8,0.99,75.2,730,2026-06-09 23:15:00,676
80F1B2B8091C,23.9,64.7,1.05,75.0,726,2026-06-09 23:20:00,683
80F1B2B8091C,23.9,67.1,0.98,75.0,712,2026-06-09 23:25:00,726
80F1B2B8091C,23.9,66.9,0.98,75.0,718,2026-06-09 23:30:00,676
80F1B2B8091C,23.9,64.3,1.06,75.0,702,2026-06-09 23:35:00,685
80F1B2B8091C,23.9,68.1,0.95,75.0,703,2026-06-09 23:40:00,692
80F1B2B8091C,23.8,66.3,0.99,74.8,700,2026-06-09 23:45:00,676
80F1B2B8091C,23.8,63.8,1.07,74.8,709,2026-06-09 23:50:00,673
80F1B2B8091C,23.8,67.8,0.95,74.8,705,2026-06-09 23:55:00,691
80F1B2B8091C,23.8,66,1,74.8,700,2026-06-10 00:00:00,676
80F1B2B8091C,23.8,63.9,1.06,74.8,714,2026-06-10 00:05:00,673
80F1B2B8091C,23.8,67.6,0.96,74.8,706,2026-06-10 00:10:00,692
80F1B2B8091C,23.8,65.7,1.01,74.8,702,2026-06-10 00:15:00,677
80F1B2B8091C,23.8,63.9,1.06,74.8,694,2026-06-10 00:20:00,673
80F1B2B8091C,23.8,68.3,0.93,74.8,699,2026-06-10 00:25:00,704
80F1B2B8091C,23.8,67,0.97,74.8,694,2026-06-10 00:30:00,676
80F1B2B8091C,23.7,64.4,1.04,74.7,692,2026-06-10 00:35:00,683
80F1B2B8091C,23.8,67.6,0.96,74.8,697,2026-06-10 00:40:00,727
80F1B2B8091C,23.7,67,0.97,74.7,691,2026-06-10 00:45:00,676
80F1B2B8091C,23.7,65.2,1.02,74.7,701,2026-06-10 00:50:00,680
80F1B2B8091C,23.7,64.5,1.04,74.7,702,2026-06-10 00:55:00,685
80F1B2B8091C,23.7,66,1,74.7,699,2026-06-10 01:00:00,713
80F1B2B8091C,23.7,67.7,0.95,74.7,705,2026-06-10 01:05:00,676
80F1B2B8091C,23.7,65.3,1.02,74.7,697,2026-06-10 01:10:00,680
80F1B2B8091C,23.7,63.7,1.06,74.7,705,2026-06-10 01:15:00,685
80F1B2B8091C,23.7,68.2,0.93,74.7,696,2026-06-10 01:20:00,676
80F1B2B8091C,23.7,67.1,0.96,74.7,691,2026-06-10 01:25:00,676
80F1B2B8091C,23.7,65,1.03,74.7,686,2026-06-10 01:30:00,680
80F1B2B8091C,23.7,63.7,1.06,74.7,689,2026-06-10 01:35:00,676
80F1B2B8091C,23.7,67.6,0.95,74.7,697,2026-06-10 01:40:00,692
80F1B2B8091C,23.7,66.4,0.98,74.7,698,2026-06-10 01:45:00,676
80F1B2B8091C,23.7,64.8,1.03,74.7,696,2026-06-10 01:50:00,682
80F1B2B8091C,23.7,64.4,1.04,74.7,693,2026-06-10 01:55:00,705
80F1B2B8091C,23.7,67.8,0.94,74.7,687,2026-06-10 02:00:00,692
80F1B2B8091C,23.6,65.3,1.01,74.5,688,2026-06-10 02:05:00,678
80F1B2B8091C,23.6,64.4,1.04,74.5,675,2026-06-10 02:10:00,683
80F1B2B8091C,23.7,68,0.94,74.7,671,2026-06-10 02:15:00,721
80F1B2B8091C,23.6,66.8,0.97,74.5,683,2026-06-10 02:20:00,676
80F1B2B8091C,23.6,64.5,1.03,74.5,684,2026-06-10 02:25:00,683
80F1B2B8091C,23.6,64,1.05,74.5,672,2026-06-10 02:30:00,699
80F1B2B8091C,23.6,67.2,0.96,74.5,686,2026-06-10 02:35:00,676
80F1B2B8091C,23.6,65.7,1,74.5,668,2026-06-10 02:40:00,676
80F1B2B8091C,23.6,63.4,1.07,74.5,664,2026-06-10 02:45:00,676
80F1B2B8091C,23.6,67.7,0.94,74.5,676,2026-06-10 02:50:00,692
80F1B2B8091C,23.6,65.8,1,74.5,673,2026-06-10 02:55:00,676
80F1B2B8091C,23.6,65.3,1.01,74.5,686,2026-06-10 03:00:00,713
80F1B2B8091C,23.6,67.2,0.96,74.5,673,2026-06-10 03:05:00,676
80F1B2B8091C,23.6,66.1,0.99,74.5,676,2026-06-10 03:10:00,676
80F1B2B8091C,23.6,64.4,1.04,74.5,678,2026-06-10 03:15:00,713
80F1B2B8091C,23.6,67.1,0.96,74.5,700,2026-06-10 03:20:00,676
80F1B2B8091C,23.6,65.7,1,74.5,715,2026-06-10 03:25:00,677
80F1B2B8091C,23.5,63.4,1.06,74.3,728,2026-06-10 03:30:00,676
80F1B2B8091C,23.6,67.7,0.94,74.5,710,2026-06-10 03:35:00,692
80F1B2B8091C,23.6,65.6,1,74.5,707,2026-06-10 03:40:00,676
80F1B2B8091C,23.5,62.9,1.07,74.3,707,2026-06-10 03:45:00,687
80F1B2B8091C,23.5,67.3,0.95,74.3,699,2026-06-10 03:50:00,692
80F1B2B8091C,23.5,65.2,1.01,74.3,700,2026-06-10 03:55:00,678
80F1B2B8091C,23.6,63.9,1.05,74.5,707,2026-06-10 04:00:00,673
80F1B2B8091C,23.8,67.8,0.95,74.8,718,2026-06-10 04:05:00,692
80F1B2B8091C,23.8,65.9,1.01,74.8,721,2026-06-10 04:10:00,676
80F1B2B8091C,23.9,63.9,1.07,75.0,725,2026-06-10 04:15:00,685
80F1B2B8091C,24.0,68,0.95,75.2,729,2026-06-10 04:20:00,692
80F1B2B8091C,23.9,65.3,1.03,75.0,718,2026-06-10 04:25:00,678
80F1B2B8091C,23.8,65,1.03,74.8,713,2026-06-10 04:30:00,713
80F1B2B8091C,23.8,67.5,0.96,74.8,702,2026-06-10 04:35:00,692
80F1B2B8091C,23.7,65.2,1.02,74.7,695,2026-06-10 04:40:00,679
80F1B2B8091C,23.8,68.2,0.94,74.8,699,2026-06-10 04:45:00,693
80F1B2B8091C,23.8,67.6,0.96,74.8,702,2026-06-10 04:50:00,692
80F1B2B8091C,23.7,65.2,1.02,74.7,706,2026-06-10 04:55:00,676
80F1B2B8091C,23.7,68,0.94,74.7,722,2026-06-10 05:00:00,722
80F1B2B8091C,23.6,67.4,0.95,74.5,708,2026-06-10 05:05:00,692
80F1B2B8091C,23.6,64.1,1.05,74.5,707,2026-06-10 05:10:00,684
80F1B2B8091C,23.7,68.5,0.92,74.7,694,2026-06-10 05:15:00,716
80F1B2B8091C,23.8,67.6,0.96,74.8,709,2026-06-10 05:20:00,692
80F1B2B8091C,23.9,65.6,1.02,75.0,705,2026-06-10 05:25:00,680
80F1B2B8091C,24.0,64.1,1.07,75.2,719,2026-06-10 05:30:00,687
80F1B2B8091C,24.1,68.3,0.95,75.4,736,2026-06-10 05:35:00,719
80F1B2B8091C,24.0,64.9,1.05,75.2,737,2026-06-10 05:40:00,683
80F1B2B8091C,24.0,63.4,1.09,75.2,710,2026-06-10 05:45:00,683
80F1B2B8091C,24.0,67.7,0.96,75.2,691,2026-06-10 05:50:00,692
80F1B2B8091C,23.9,65.7,1.02,75.0,685,2026-06-10 05:55:00,675
80F1B2B8091C,23.9,63.7,1.08,75.0,672,2026-06-10 06:00:00,676
80F1B2B8091C,24.1,68.1,0.96,75.4,666,2026-06-10 06:05:00,696
80F1B2B8091C,24.0,64.9,1.05,75.2,682,2026-06-10 06:10:00,675
80F1B2B8091C,24.1,66,1.02,75.4,683,2026-06-10 06:15:00,692
80F1B2B8091C,24.1,67.6,0.97,75.4,675,2026-06-10 06:20:00,691
80F1B2B8091C,24.0,64.3,1.07,75.2,664,2026-06-10 06:25:00,688
80F1B2B8091C,24.1,68.4,0.95,75.4,656,2026-06-10 06:30:00,692
80F1B2B8091C,24.0,65.8,1.02,75.2,643,2026-06-10 06:35:00,676
80F1B2B8091C,24.0,64.3,1.07,75.2,640,2026-06-10 06:40:00,674
80F1B2B8091C,24.0,66.4,1,75.2,617,2026-06-10 06:45:00,712
80F1B2B8091C,24.0,67.2,0.98,75.2,614,2026-06-10 06:50:00,691
80F1B2B8091C,23.9,66,1.01,75.0,601,2026-06-10 06:55:00,675
80F1B2B8091C,23.9,64.1,1.06,75.0,597,2026-06-10 07:00:00,672
80F1B2B8091C,23.9,67,0.98,75.0,584,2026-06-10 07:05:00,728
80F1B2B8091C,23.8,67.4,0.96,74.8,600,2026-06-10 07:10:00,691
80F1B2B8091C,23.7,65.2,1.02,74.7,602,2026-06-10 07:15:00,680
80F1B2B8091C,23.7,63.9,1.06,74.7,599,2026-06-10 07:20:00,676
80F1B2B8091C,23.7,68.4,0.93,74.7,596,2026-06-10 07:25:00,720
80F1B2B8091C,23.7,66.1,0.99,74.7,583,2026-06-10 07:30:00,676
80F1B2B8091C,23.6,64.7,1.03,74.5,591,2026-06-10 07:35:00,684
80F1B2B8091C,23.6,64.5,1.03,74.5,593,2026-06-10 07:40:00,704
80F1B2B8091C,23.6,67.9,0.94,74.5,591,2026-06-10 07:45:00,692
80F1B2B8091C,23.5,65.8,0.99,74.3,587,2026-06-10 07:50:00,676
80F1B2B8091C,23.5,64,1.04,74.3,592,2026-06-10 07:55:00,673
80F1B2B8091C,23.5,65.6,1,74.3,598,2026-06-10 08:00:00,713
80F1B2B8091C,23.5,67.2,0.95,74.3,597,2026-06-10 08:05:00,676
80F1B2B8091C,23.4,66.5,0.96,74.1,580,2026-06-10 08:10:00,676
80F1B2B8091C,23.4,64.5,1.02,74.1,590,2026-06-10 08:15:00,687
80F1B2B8091C,23.5,64,1.04,74.3,584,2026-06-10 08:20:00,685
80F1B2B8091C,23.5,68.3,0.92,74.3,576,2026-06-10 08:25:00,703
80F1B2B8091C,23.5,67.3,0.95,74.3,571,2026-06-10 08:30:00,676
80F1B2B8091C,23.5,66,0.98,74.3,576,2026-06-10 08:35:00,678
80F1B2B8091C,23.4,64.7,1.02,74.1,570,2026-06-10 08:40:00,687
80F1B2B8091C,23.5,68.1,0.92,74.3,585,2026-06-10 08:45:00,719
80F1B2B8091C,23.5,67.5,0.94,74.3,611,2026-06-10 08:50:00,676
80F1B2B8091C,23.5,66.6,0.97,74.3,642,2026-06-10 08:55:00,676
80F1B2B8091C,23.4,65.2,1,74.1,654,2026-06-10 09:00:00,682
80F1B2B8091C,23.4,64.6,1.02,74.1,655,2026-06-10 09:05:00,713
80F1B2B8091C,23.4,67.8,0.93,74.1,652,2026-06-10 09:10:00,676
80F1B2B8091C,23.3,66,0.97,73.9,644,2026-06-10 09:15:00,677
80F1B2B8091C,23.3,64.1,1.03,73.9,658,2026-06-10 09:20:00,687
80F1B2B8091C,23.3,67.4,0.93,73.9,657,2026-06-10 09:25:00,727
80F1B2B8091C,23.3,67.1,0.94,73.9,644,2026-06-10 09:30:00,676
80F1B2B8091C,23.2,64.3,1.02,73.8,644,2026-06-10 09:35:00,683
80F1B2B8091C,23.2,68.2,0.9,73.8,665,2026-06-10 09:40:00,694
80F1B2B8091C,23.2,66,0.97,73.8,669,2026-06-10 09:45:00,676
80F1B2B8091C,23.1,63.5,1.03,73.6,679,2026-06-10 09:50:00,675
80F1B2B8091C,23.2,67.5,0.92,73.8,673,2026-06-10 09:55:00,692
80F1B2B8091C,23.1,66.5,0.95,73.6,657,2026-06-10 10:00:00,676
80F1B2B8091C,23.1,63.7,1.03,73.6,661,2026-06-10 10:05:00,674
80F1B2B8091C,23.1,68.4,0.89,73.6,668,2026-06-10 10:10:00,720
80F1B2B8091C,23.1,67.7,0.91,73.6,661,2026-06-10 10:15:00,692
80F1B2B8091C,23.1,67.7,0.91,73.6,661,2026-06-10 10:20:00,692
80F1B2B8091C,23.1,67.7,0.91,73.6,661,2026-06-10 10:25:00,692
80F1B2B8091C,23.1,67.7,0.91,73.6,661,2026-06-10 10:30:00,692
80F1B2B8091C,23.1,67.7,0.91,73.6,661,2026-06-10 10:35:00,692
80F1B2B8091C,20.1,69.9,0.71,68.2,622,2026-06-10 20:05:00,0
80F1B2B8091C,20.1,69.9,0.71,68.2,621,2026-06-10 20:10:00,0
80F1B2B8091C,20.1,70,0.71,68.2,623,2026-06-10 20:15:00,0
80F1B2B8091C,20.6,68.9,0.75,69.1,623,2026-06-10 20:20:00,951
80F1B2B8091C,21.5,69.3,0.79,70.7,620,2026-06-10 20:25:00,685
80F1B2B8091C,22.2,68.5,0.84,72.0,627,2026-06-10 20:30:00,683
80F1B2B8091C,22.6,67.8,0.88,72.7,627,2026-06-10 20:35:00,682
80F1B2B8091C,22.8,67.6,0.9,73.0,621,2026-06-10 20:40:00,681
80F1B2B8091C,23.0,67.3,0.92,73.4,636,2026-06-10 20:45:00,680
80F1B2B8091C,23.1,67.2,0.93,73.6,617,2026-06-10 20:50:00,680
80F1B2B8091C,23.2,67.2,0.93,73.8,617,2026-06-10 20:55:00,680
80F1B2B8091C,23.4,67.2,0.94,74.1,618,2026-06-10 21:00:00,680
80F1B2B8091C,23.4,67.1,0.95,74.1,611,2026-06-10 21:05:00,679
80F1B2B8091C,23.5,67,0.96,74.3,633,2026-06-10 21:10:00,679
80F1B2B8091C,23.6,67,0.96,74.5,630,2026-06-10 21:15:00,679
80F1B2B8091C,23.6,66.9,0.96,74.5,649,2026-06-10 21:20:00,678
80F1B2B8091C,23.6,66.9,0.96,74.5,650,2026-06-10 21:25:00,678
80F1B2B8091C,23.6,66.9,0.96,74.5,666,2026-06-10 21:30:00,679
80F1B2B8091C,23.6,66.9,0.96,74.5,680,2026-06-10 21:35:00,679
80F1B2B8091C,23.6,66.6,0.97,74.5,686,2026-06-10 21:40:00,679
80F1B2B8091C,23.6,66.8,0.97,74.5,684,2026-06-10 21:45:00,678
80F1B2B8091C,23.7,66.8,0.97,74.7,676,2026-06-10 21:50:00,678
80F1B2B8091C,23.7,66.9,0.97,74.7,691,2026-06-10 21:55:00,678
80F1B2B8091C,23.7,66.8,0.97,74.7,666,2026-06-10 22:00:00,678
80F1B2B8091C,23.7,67,0.97,74.7,673,2026-06-10 22:05:00,678
80F1B2B8091C,23.8,67.3,0.96,74.8,675,2026-06-10 22:10:00,678
80F1B2B8091C,23.8,67.8,0.95,74.8,679,2026-06-10 22:15:00,677
80F1B2B8091C,23.9,67.8,0.96,75.0,698,2026-06-10 22:20:00,678
80F1B2B8091C,24.0,67.7,0.96,75.2,721,2026-06-10 22:25:00,678
80F1B2B8091C,24.1,67.7,0.97,75.4,746,2026-06-10 22:30:00,677
80F1B2B8091C,24.1,67.6,0.97,75.4,756,2026-06-10 22:35:00,677
80F1B2B8091C,24.1,67.6,0.97,75.4,767,2026-06-10 22:40:00,677
80F1B2B8091C,24.1,67.6,0.97,75.4,762,2026-06-10 22:45:00,677
80F1B2B8091C,24.1,67.6,0.97,75.4,747,2026-06-10 22:50:00,677
80F1B2B8091C,24.1,67.5,0.98,75.4,726,2026-06-10 22:55:00,677
80F1B2B8091C,24.1,67.5,0.98,75.4,706,2026-06-10 23:00:00,677
80F1B2B8091C,24.0,67.5,0.97,75.2,691,2026-06-10 23:05:00,677
80F1B2B8091C,24.0,67.4,0.97,75.2,697,2026-06-10 23:10:00,678
